Taken by Alex and Dennis 2/20/15

AccelX, AccelY, AccelZ, Roll, Pitch, Heading
0.118, -9.140, -3.766, -67.598, 179.318, 0.000
-0.314, -9.140, -3.334, -69.876, -178.153, 0.000
-0.745, -9.493, -3.530, -69.188, -175.791, 0.000
0.157, -9.297, -3.413, -69.823, 179.092, 0.000
0.235, -10.120, -3.844, -69.165, 178.755, 0.000
0.824, -8.904, -3.452, -68.270, 175.070, 0.000
1.294, -8.904, -2.864, -70.561, 172.121, 0.000
2.746, -9.493, -3.138, -66.286, 164.643, 0.000
3.530, -7.728, -4.629, -53.008, 158.599, 0.000
3.648, -3.373, -2.942, -35.747, 140.820, 0.000
4.746, -0.118, -6.315, -0.853, 143.078, 0.000
7.845, -7.532, -4.786, -39.337, 138.678, 0.000
2.157, -8.355, -7.257, -47.820, 168.969, 0.000
0.431, -9.140, -3.962, -66.441, 177.520, 0.000
1.177, -9.375, -0.785, -81.421, 172.870, 0.000
2.628, -8.826, -2.275, -68.503, 163.915, 0.000
1.530, -9.964, 0.549, -80.735, 8.716, 0.000
3.452, -8.198, 6.865, -46.856, 17.892, 0.000
1.608, -5.413, 8.238, -32.821, 9.267, 0.000
1.138, -3.883, 9.493, -22.106, 6.329, 0.000
0.863, -4.472, 9.571, -24.954, 4.670, 0.000
0.549, -4.511, 9.336, -25.751, 3.032, 0.000
0.941, -4.433, 9.532, -24.833, 5.118, 0.000
0.706, -4.393, 9.532, -24.686, 3.849, 0.000
0.510, -5.217, 9.885, -27.793, 2.612, 0.000
0.510, -5.021, 9.179, -28.642, 2.790, 0.000
0.392, -4.864, 9.414, -27.304, 2.120, 0.000
0.235, -5.060, 9.218, -28.756, 1.282, 0.000
0.157, -5.099, 9.257, -28.845, 0.851, 0.000
-0.078, -4.746, 9.140, -27.443, -0.436, 0.000
-0.275, -4.982, 9.375, -27.975, -1.482, 0.000
-0.510, -4.707, 9.689, -25.881, -2.710, 0.000
-0.196, -4.668, 9.336, -26.560, -1.076, 0.000
-1.216, -4.943, 9.179, -28.093, -6.653, 0.000
-0.941, -4.119, 9.532, -23.268, -5.180, 0.000
-0.392, -4.158, 9.101, -24.535, -2.245, 0.000
-0.863, -5.060, 9.375, -28.257, -4.631, 0.000
-0.314, -4.943, 9.493, -27.491, -1.680, 0.000
-0.981, -5.335, 8.630, -31.559, -5.521, 0.000
-1.138, -5.570, 8.904, -31.820, -6.181, 0.000
-0.667, -5.099, 9.218, -28.888, -3.622, 0.000
-0.667, -4.786, 9.297, -27.178, -3.649, 0.000
-0.628, -4.276, 9.807, -23.514, -3.357, 0.000
-0.667, -5.060, 9.218, -28.701, -3.629, 0.000
-1.059, -4.943, 8.826, -29.075, -5.977, 0.000
-0.706, -4.746, 9.414, -26.691, -3.831, 0.000
0.039, -6.198, 9.728, -32.501, 0.195, 0.000
-0.902, -4.903, 8.944, -28.611, -5.055, 0.000
-2.040, -5.766, 7.610, -36.200, -12.059, 0.000
-0.392, -4.746, 9.218, -27.223, -2.167, 0.000
-0.471, -5.413, 9.179, -30.497, -2.529, 0.000
-0.785, -5.060, 9.179, -28.779, -4.281, 0.000
-1.255, -5.256, 8.787, -30.634, -6.989, 0.000
-1.020, -5.099, 9.061, -29.216, -5.602, 0.000
-1.530, -4.864, 9.257, -27.402, -8.323, 0.000
-1.373, -4.982, 9.140, -28.325, -7.514, 0.000
-1.530, -4.982, 9.140, -28.262, -8.361, 0.000
-1.569, -5.609, 9.454, -30.343, -8.123, 0.000
-1.844, -4.903, 9.140, -27.739, -10.079, 0.000
-1.804, -4.590, 9.140, -26.227, -10.006, 0.000
-1.687, -4.668, 9.571, -25.655, -9.001, 0.000
-1.922, -4.943, 8.983, -28.282, -10.618, 0.000
-2.001, -5.060, 9.140, -28.406, -10.841, 0.000
-2.118, -4.668, 9.336, -25.994, -11.472, 0.000
-1.883, -4.786, 9.140, -27.150, -10.343, 0.000
-2.157, -4.354, 9.061, -25.054, -12.112, 0.000
-2.157, -4.197, 9.218, -23.910, -12.024, 0.000
-2.001, -4.511, 9.140, -25.741, -11.105, 0.000
-1.844, -5.060, 9.061, -28.689, -10.073, 0.000
-1.804, -4.943, 9.297, -27.560, -9.725, 0.000
-2.118, -5.178, 9.532, -27.936, -11.049, 0.000
-2.001, -4.746, 9.140, -26.899, -10.993, 0.000
-1.530, -4.236, 9.454, -23.864, -8.400, 0.000
-1.334, -4.040, 9.650, -22.527, -7.265, 0.000
-1.020, -4.315, 9.846, -23.553, -5.420, 0.000
-1.098, -4.236, 10.395, -22.062, -5.588, 0.000
-1.334, -4.158, 9.571, -23.281, -7.283, 0.000
-0.628, -3.923, 10.630, -20.222, -3.170, 0.000
-0.392, -3.020, 9.414, -17.774, -2.272, 0.000
-0.706, -2.981, 10.120, -16.376, -3.829, 0.000
2.118, -2.511, 10.120, -13.647, 11.483, 0.000
2.314, -12.317, 5.845, -62.962, 9.634, 0.000
1.138, -6.551, 3.570, -60.234, 8.670, 0.000
2.393, -10.748, -2.079, -73.568, 167.670, 0.000
1.334, -0.118, -5.335, -1.226, 165.967, 0.000
0.275, 8.120, -9.101, 41.728, 178.710, 0.000
-2.118, 8.630, -4.158, 61.598, -167.531, 0.000
6.590, 3.570, 0.078, 28.441, 61.551, 0.000
2.511, -2.667, -14.710, -10.135, 170.467, 0.000
1.177, 1.412, -6.943, 11.339, 170.570, 0.000
2.471, 3.295, -8.512, 20.392, 164.851, 0.000
-0.118, 2.589, -2.471, 46.300, -178.117, 0.000
1.804, 0.510, -9.140, 3.133, 168.849, 0.000
1.765, 0.902, -8.983, 5.628, 168.937, 0.000
1.804, 1.059, -8.904, 6.649, 168.623, 0.000
1.844, 0.941, -9.022, 5.837, 168.511, 0.000
1.804, 1.059, -8.944, 6.621, 168.671, 0.000
1.844, 0.981, -8.944, 6.130, 168.420, 0.000
1.844, 0.981, -8.944, 6.130, 168.420, 0.000
1.883, 0.981, -8.944, 6.124, 168.180, 0.000
1.804, 1.020, -8.983, 6.352, 168.713, 0.000
1.883, 0.941, -8.944, 5.881, 168.175, 0.000
1.883, 0.941, -8.983, 5.857, 168.224, 0.000
1.765, 1.020, -8.865, 6.437, 168.811, 0.000
1.844, 0.981, -8.865, 6.181, 168.321, 0.000
1.844, 0.981, -8.983, 6.104, 168.468, 0.000
1.883, 0.981, -8.904, 6.150, 168.130, 0.000
1.844, 0.981, -8.826, 6.207, 168.271, 0.000
1.765, 1.020, -8.904, 6.410, 168.858, 0.000
1.844, 1.020, -8.865, 6.426, 168.327, 0.000
1.883, 0.981, -8.983, 6.099, 168.230, 0.000
1.922, 1.020, -8.983, 6.335, 167.997, 0.000
1.804, 0.941, -8.904, 5.916, 168.606, 0.000
1.804, 0.981, -8.983, 6.109, 168.707, 0.000
1.844, 0.981, -8.983, 6.104, 168.468, 0.000
1.804, 0.981, -8.904, 6.161, 168.612, 0.000
1.765, 0.981, -9.022, 6.089, 168.993, 0.000
1.844, 1.020, -8.865, 6.426, 168.327, 0.000
1.765, 0.981, -8.865, 6.192, 168.805, 0.000
1.804, 1.020, -8.983, 6.352, 168.713, 0.000
1.804, 1.020, -8.904, 6.405, 168.617, 0.000
1.844, 1.020, -8.904, 6.399, 168.376, 0.000
1.726, 0.981, -8.944, 6.145, 169.141, 0.000
1.844, 0.981, -8.904, 6.155, 168.371, 0.000
1.844, 0.981, -9.022, 6.079, 168.517, 0.000
1.804, 0.981, -8.865, 6.187, 168.563, 0.000
1.804, 1.059, -8.983, 6.594, 168.718, 0.000
1.883, 1.059, -8.983, 6.583, 168.241, 0.000
1.883, 0.981, -9.022, 6.074, 168.279, 0.000
1.804, 1.098, -8.944, 6.864, 168.676, 0.000
1.883, 0.981, -8.983, 6.099, 168.230, 0.000
1.804, 0.941, -8.904, 5.916, 168.606, 0.000
1.804, 1.059, -8.904, 6.649, 168.623, 0.000
1.883, 1.059, -8.983, 6.583, 168.241, 0.000
1.765, 0.941, -8.944, 5.896, 168.895, 0.000
1.883, 0.981, -8.787, 6.228, 167.978, 0.000
1.844, 0.941, -8.904, 5.911, 168.365, 0.000
1.844, 1.020, -8.983, 6.346, 168.474, 0.000
1.844, 1.020, -8.983, 6.346, 168.474, 0.000
1.844, 1.020, -8.904, 6.399, 168.376, 0.000
1.844, 0.941, -8.865, 5.936, 168.316, 0.000
1.883, 0.981, -9.022, 6.074, 168.279, 0.000
1.726, 0.981, -8.865, 6.197, 169.048, 0.000
1.765, 1.020, -8.865, 6.437, 168.811, 0.000
1.844, 1.020, -8.826, 6.454, 168.277, 0.000
1.844, 0.902, -8.904, 5.666, 168.360, 0.000
1.883, 1.059, -8.865, 6.665, 168.091, 0.000
1.765, 1.059, -8.904, 6.655, 168.864, 0.000
1.883, 1.020, -8.983, 6.341, 168.235, 0.000
1.883, 1.020, -8.904, 6.394, 168.136, 0.000
1.844, 1.020, -8.904, 6.399, 168.376, 0.000
1.883, 0.981, -8.865, 6.176, 168.080, 0.000
1.922, 0.941, -8.865, 5.925, 167.833, 0.000
1.883, 1.020, -8.944, 6.367, 168.186, 0.000
1.883, 1.020, -9.022, 6.315, 168.284, 0.000
1.844, 0.941, -8.865, 5.936, 168.316, 0.000
1.883, 0.981, -8.944, 6.124, 168.180, 0.000
1.765, 1.020, -8.983, 6.357, 168.952, 0.000
1.844, 1.020, -8.904, 6.399, 168.376, 0.000
1.765, 0.941, -8.944, 5.896, 168.895, 0.000
1.765, 1.020, -8.983, 6.357, 168.952, 0.000
1.883, 0.941, -8.904, 5.906, 168.125, 0.000
1.765, 0.981, -8.904, 6.166, 168.853, 0.000
1.804, 0.981, -8.983, 6.109, 168.707, 0.000
1.844, 0.941, -8.944, 5.886, 168.414, 0.000
1.844, 0.941, -8.904, 5.911, 168.365, 0.000
1.883, 1.020, -8.904, 6.394, 168.136, 0.000
1.844, 0.981, -8.865, 6.181, 168.321, 0.000
1.765, 0.981, -8.787, 6.245, 168.709, 0.000
1.804, 0.941, -8.904, 5.916, 168.606, 0.000
1.804, 1.059, -8.865, 6.677, 168.574, 0.000
1.844, 0.981, -8.944, 6.130, 168.420, 0.000
1.804, 0.981, -8.944, 6.135, 168.660, 0.000
1.804, 0.981, -8.904, 6.161, 168.612, 0.000
1.569, 0.981, -8.865, 6.217, 170.023, 0.000
-2.236, -1.804, -10.944, -9.176, -168.603, 0.000
-0.941, -4.707, -8.669, -28.361, -174.548, 0.000
-0.941, -2.118, -10.944, -10.915, -175.173, 0.000
-1.608, -3.570, -6.198, -29.139, -167.327, 0.000
0.667, -6.041, -7.218, -39.808, 175.947, 0.000
3.609, -7.688, -8.316, -40.302, 162.326, 0.000
-1.138, -7.532, -9.022, -39.632, -174.471, 0.000
-3.727, -6.394, -5.413, -44.213, -156.020, 0.000
-2.118, -4.629, -7.061, -32.125, -165.916, 0.000
-2.667, -3.609, -6.865, -26.106, -161.020, 0.000
0.275, -2.197, -5.806, -20.704, 177.467, 0.000
-2.589, -7.610, -9.767, -36.984, -168.190, 0.000
1.294, -7.532, -1.059, -77.479, 170.341, 0.000
-0.588, 7.728, -6.315, 50.621, -176.626, 0.000
0.000, 13.062, -0.588, 87.421, 180.000, 0.000
-0.667, 11.140, -2.197, 78.356, -176.639, 0.000
-1.922, 8.277, -0.275, 76.798, -166.933, 0.000
0.431, 10.395, -1.294, 82.522, 177.641, 0.000
1.020, 10.709, -0.275, 84.367, 174.561, 0.000
1.412, 10.866, 0.039, 82.592, 7.405, 0.000
0.863, 7.885, -0.392, 83.144, 173.761, 0.000
3.020, 12.670, 1.098, 75.766, 13.360, 0.000
4.590, 8.865, 1.648, 61.187, 26.975, 0.000
5.296, 7.806, 2.432, 53.258, 32.931, 0.000
4.943, 8.512, 1.608, 58.591, 29.707, 0.000
5.217, 8.591, 2.197, 56.617, 30.471, 0.000
4.354, 8.669, 3.217, 58.017, 25.215, 0.000
4.550, 8.551, 1.804, 60.212, 27.504, 0.000
3.334, 9.611, 2.275, 67.217, 18.655, 0.000
2.040, 10.434, 1.020, 77.671, 11.010, 0.000
1.804, 9.532, -2.824, 70.628, 169.713, 0.000
1.491, 7.414, -2.432, 68.956, 169.184, 0.000
2.040, 10.395, -2.393, 73.171, 169.174, 0.000
0.941, 7.885, -2.903, 68.842, 173.607, 0.000
1.138, 8.904, -3.452, 67.796, 173.207, 0.000
1.138, 8.787, -4.786, 60.759, 173.514, 0.000
0.275, 7.610, -5.845, 52.444, 178.361, 0.000
0.078, 8.355, -5.570, 56.307, 179.552, 0.000
-0.118, 7.688, -5.374, 55.041, -179.281, 0.000
0.275, 7.610, -5.570, 53.764, 178.332, 0.000
0.196, 7.492, -5.609, 53.161, 178.800, 0.000
0.078, 7.649, -5.884, 52.429, 179.534, 0.000
0.118, 7.688, -5.531, 54.263, 179.288, 0.000
0.118, 7.610, -5.884, 52.283, 179.299, 0.000
-0.039, 8.277, -4.903, 59.356, -179.766, 0.000
0.157, 8.238, -5.452, 56.488, 179.090, 0.000
0.275, 8.198, -5.531, 55.962, 178.410, 0.000
0.157, 8.198, -6.002, 53.784, 179.115, 0.000
0.039, 7.845, -4.943, 57.788, 179.758, 0.000
0.275, 8.316, -5.139, 58.251, 178.391, 0.000
0.196, 8.355, -5.178, 58.194, 178.857, 0.000
0.275, 8.512, -5.178, 58.652, 178.421, 0.000
0.392, 8.630, -4.707, 61.306, 177.715, 0.000
0.275, 8.041, -4.982, 58.182, 178.337, 0.000
-0.078, 9.218, -4.001, 66.533, -179.553, 0.000
0.510, 8.944, -4.511, 63.088, 177.086, 0.000
0.471, 8.551, -4.668, 61.249, 177.234, 0.000
0.824, 8.826, -3.727, 66.616, 175.086, 0.000
0.745, 8.512, -4.158, 63.606, 175.502, 0.000
0.745, 8.669, -4.119, 64.227, 175.560, 0.000
0.667, 9.101, -4.080, 65.571, 176.175, 0.000
0.510, 8.669, -3.923, 65.473, 176.932, 0.000
0.667, 9.375, -3.177, 70.899, 176.146, 0.000
0.745, 9.689, -3.452, 69.974, 175.856, 0.000
0.118, 7.453, -4.197, 60.604, 179.212, 0.000
0.118, 8.944, -3.805, 66.943, 179.306, 0.000
0.000, 8.238, -5.099, 58.241, 180.000, 0.000
0.039, 7.963, -5.452, 55.599, 179.767, 0.000
0.314, 8.198, -5.413, 56.520, 178.170, 0.000
0.353, 7.885, -5.531, 54.896, 177.901, 0.000
0.275, 7.885, -5.688, 54.162, 178.382, 0.000
0.314, 8.316, -5.570, 56.143, 178.204, 0.000
-0.157, 7.375, -5.335, 54.106, -179.012, 0.000
0.235, 7.806, -4.943, 57.630, 178.541, 0.000
0.157, 8.198, -5.178, 57.712, 179.073, 0.000
0.157, 7.492, -5.256, 54.936, 179.018, 0.000
0.510, 8.512, -4.668, 61.117, 176.993, 0.000
0.628, 8.591, -5.099, 59.117, 176.405, 0.000
0.196, 8.826, -4.236, 64.335, 178.852, 0.000
0.471, 8.394, -4.590, 61.207, 177.183, 0.000
0.039, 8.630, -4.158, 64.273, 179.765, 0.000
0.118, 8.394, -4.629, 61.120, 179.297, 0.000
0.510, 9.218, -4.472, 63.976, 177.151, 0.000
0.157, 8.473, -3.962, 64.922, 179.039, 0.000
0.314, 8.826, -4.236, 64.298, 178.164, 0.000
0.235, 8.826, -4.236, 64.325, 178.623, 0.000
0.235, 8.787, -4.276, 64.018, 178.620, 0.000
0.039, 8.748, -4.511, 62.719, 179.772, 0.000
0.353, 9.022, -4.472, 63.564, 177.992, 0.000
0.314, 8.630, -4.158, 64.211, 178.124, 0.000
0.157, 8.630, -4.040, 64.895, 179.057, 0.000
1.059, 9.493, -5.374, 60.015, 174.454, 0.000
0.471, 9.022, -4.158, 65.118, 177.287, 0.000
0.431, 8.865, -3.766, 66.850, 177.435, 0.000
0.157, 8.787, -3.648, 67.434, 179.055, 0.000
0.275, 9.061, -3.648, 68.014, 178.390, 0.000
0.157, 9.022, -4.158, 65.241, 179.095, 0.000
0.392, 9.022, -3.962, 66.189, 177.720, 0.000
0.275, 9.218, -3.373, 69.838, 178.398, 0.000
0.235, 9.297, -3.844, 67.497, 178.660, 0.000
0.431, 8.826, -3.883, 66.121, 177.438, 0.000
0.196, 9.022, -3.648, 67.955, 178.845, 0.000
0.314, 8.983, -3.883, 66.552, 178.163, 0.000
0.353, 8.669, -3.570, 67.522, 177.843, 0.000
0.353, 8.865, -3.883, 66.257, 177.911, 0.000
0.235, 9.101, -4.315, 64.600, 178.661, 0.000
0.549, 9.532, -3.256, 70.894, 176.879, 0.000
0.392, 8.394, -3.334, 68.202, 177.513, 0.000
0.275, 8.983, -3.138, 70.675, 178.347, 0.000
0.628, 8.983, -3.217, 69.956, 176.237, 0.000
6.512, 6.315, -5.727, 36.065, 142.628, 0.000
0.078, 9.807, -3.256, 71.629, 179.565, 0.000
0.392, 8.904, -3.844, 66.541, 177.684, 0.000
0.314, 9.218, -3.609, 68.547, 178.184, 0.000
0.078, 9.454, -3.217, 71.204, 179.550, 0.000
0.510, 9.493, -2.157, 76.855, 177.001, 0.000
0.667, 9.611, -3.334, 70.516, 176.249, 0.000
0.078, 9.179, -3.020, 71.780, 179.535, 0.000
-0.118, 9.257, -2.550, 74.586, -179.298, 0.000
0.314, 9.101, -2.864, 72.435, 178.116, 0.000
0.549, 9.454, -3.020, 72.009, 176.833, 0.000
0.706, 8.983, -3.177, 70.083, 175.762, 0.000
0.785, 9.297, -3.060, 71.234, 175.417, 0.000
0.981, 9.454, -2.981, 71.635, 174.350, 0.000
0.824, 8.865, -3.883, 65.877, 175.135, 0.000
0.510, 8.865, -2.824, 72.061, 176.863, 0.000
0.706, 9.375, -3.060, 71.482, 175.905, 0.000
0.039, 8.591, -3.373, 68.559, 179.756, 0.000
0.510, 9.061, -2.903, 71.983, 176.932, 0.000
0.824, 9.493, -3.413, 69.704, 175.332, 0.000
0.667, 9.101, -3.609, 68.038, 176.103, 0.000
1.020, 9.493, -3.570, 68.641, 174.257, 0.000
-1.648, 8.551, -4.236, 62.007, -170.205, 0.000
-0.785, 8.277, -8.394, 44.471, -176.193, 0.000
-1.059, 0.471, -6.865, 3.877, -171.249, 0.000
-1.961, 0.235, -10.003, 1.323, -168.909, 0.000
-1.608, 0.275, -8.983, 1.723, -169.854, 0.000
-1.687, -0.078, -9.650, -0.459, -170.085, 0.000
4.590, -5.217, -9.297, -26.712, 156.707, 0.000
2.628, -3.648, -7.885, -23.699, 163.168, 0.000
1.608, 0.667, -8.198, 4.564, 168.937, 0.000
0.706, 6.394, -5.452, 49.308, 175.197, 0.000
6.982, -0.549, -11.023, -2.410, 147.680, 0.000
2.040, 1.687, -9.807, 9.559, 168.415, 0.000
1.569, 2.040, -8.708, 12.981, 170.050, 0.000
1.844, 1.020, -3.334, 14.986, 152.132, 0.000
0.941, 0.706, -9.336, 4.303, 174.258, 0.000
1.844, 1.138, -9.022, 7.042, 168.539, 0.000
1.765, 1.059, -8.904, 6.655, 168.864, 0.000
1.726, 1.138, -8.983, 7.089, 169.208, 0.000
1.726, 1.098, -8.944, 6.876, 169.157, 0.000
1.765, 1.098, -8.944, 6.870, 168.916, 0.000
1.804, 1.177, -8.904, 7.380, 168.641, 0.000
1.804, 1.177, -9.022, 7.289, 168.783, 0.000
1.726, 1.059, -8.904, 6.660, 169.105, 0.000
1.726, 1.177, -8.865, 7.424, 169.076, 0.000
1.804, 1.098, -8.983, 6.836, 168.724, 0.000
1.687, 1.098, -8.826, 6.969, 169.261, 0.000
1.765, 1.059, -8.983, 6.599, 168.957, 0.000
1.804, 1.020, -8.904, 6.405, 168.617, 0.000
1.726, 1.177, -8.865, 7.424, 169.076, 0.000
1.687, 1.138, -8.983, 7.095, 169.448, 0.000
1.765, 0.981, -8.826, 6.218, 168.757, 0.000
1.765, 1.059, -8.904, 6.655, 168.864, 0.000
1.687, 1.098, -8.944, 6.881, 169.398, 0.000
1.726, 1.059, -8.865, 6.688, 169.059, 0.000
1.765, 1.138, -8.904, 7.143, 168.875, 0.000
1.687, 1.138, -8.983, 7.095, 169.448, 0.000
1.687, 1.098, -8.944, 6.881, 169.398, 0.000
1.765, 1.098, -8.904, 6.899, 168.869, 0.000
1.765, 1.059, -8.944, 6.627, 168.911, 0.000
1.687, 1.138, -8.826, 7.215, 169.267, 0.000
1.726, 1.098, -9.022, 6.819, 169.247, 0.000
1.687, 1.098, -8.865, 6.939, 169.307, 0.000
1.648, 1.098, -8.904, 6.916, 169.595, 0.000
1.726, 1.098, -9.061, 6.790, 169.292, 0.000
1.804, 1.138, -9.061, 7.019, 168.823, 0.000
1.765, 1.098, -8.944, 6.870, 168.916, 0.000
1.726, 1.098, -8.944, 6.876, 169.157, 0.000
1.765, 1.059, -8.904, 6.655, 168.864, 0.000
1.726, 1.138, -8.944, 7.119, 169.162, 0.000
1.765, 1.059, -9.022, 6.572, 169.003, 0.000
1.765, 1.059, -8.944, 6.627, 168.911, 0.000
1.765, 1.098, -9.061, 6.785, 169.055, 0.000
1.726, 1.177, -8.944, 7.362, 169.168, 0.000
1.765, 0.981, -8.904, 6.166, 168.853, 0.000
1.804, 1.059, -8.983, 6.594, 168.718, 0.000
1.765, 1.098, -8.904, 6.899, 168.869, 0.000
1.765, 1.098, -8.983, 6.841, 168.963, 0.000
1.765, 1.098, -9.022, 6.813, 169.009, 0.000
1.765, 1.098, -9.022, 6.813, 169.009, 0.000
1.765, 1.098, -8.944, 6.870, 168.916, 0.000
1.804, 1.138, -8.865, 7.167, 168.586, 0.000
1.765, 1.098, -8.904, 6.899, 168.869, 0.000
1.765, 1.098, -8.983, 6.841, 168.963, 0.000
1.687, 1.059, -8.826, 6.722, 169.256, 0.000
1.687, 1.059, -8.865, 6.694, 169.302, 0.000
1.765, 1.098, -8.865, 6.928, 168.822, 0.000
1.726, 1.098, -8.904, 6.905, 169.111, 0.000
1.765, 1.098, -8.904, 6.899, 168.869, 0.000
1.765, 1.138, -8.944, 7.113, 168.922, 0.000
1.687, 1.098, -8.983, 6.852, 169.442, 0.000
1.687, 1.138, -8.865, 7.185, 169.313, 0.000
1.765, 1.098, -8.944, 6.870, 168.916, 0.000
1.765, 1.098, -8.983, 6.841, 168.963, 0.000
1.726, 1.138, -8.983, 7.089, 169.208, 0.000
1.726, 1.098, -8.944, 6.876, 169.157, 0.000
1.726, 1.059, -8.983, 6.605, 169.197, 0.000
1.726, 1.138, -9.022, 7.060, 169.253, 0.000
1.765, 1.138, -8.983, 7.083, 168.969, 0.000
1.844, 1.138, -8.865, 7.161, 168.345, 0.000
1.726, 1.138, -8.944, 7.119, 169.162, 0.000
1.765, 1.177, -8.865, 7.417, 168.834, 0.000
1.804, 1.177, -8.983, 7.319, 168.736, 0.000
1.765, 1.138, -8.904, 7.143, 168.875, 0.000
1.687, 1.098, -9.022, 6.824, 169.486, 0.000
1.804, 1.138, -8.944, 7.107, 168.682, 0.000
1.726, 1.098, -8.944, 6.876, 169.157, 0.000
1.765, 1.098, -8.904, 6.899, 168.869, 0.000
1.726, 1.177, -8.944, 7.362, 169.168, 0.000
1.765, 1.098, -8.944, 6.870, 168.916, 0.000
1.726, 1.177, -8.904, 7.392, 169.123, 0.000
1.804, 1.216, -8.944, 7.592, 168.695, 0.000
1.726, 1.059, -8.983, 6.605, 169.197, 0.000
1.726, 1.020, -8.904, 6.416, 169.100, 0.000
1.726, 1.138, -8.865, 7.179, 169.070, 0.000
1.765, 1.098, -8.944, 6.870, 168.916, 0.000
1.726, 1.059, -8.826, 6.717, 169.012, 0.000
1.726, 1.059, -8.904, 6.660, 169.105, 0.000
1.687, 1.138, -8.983, 7.095, 169.448, 0.000
1.687, 1.138, -8.865, 7.185, 169.313, 0.000
1.726, 1.059, -8.944, 6.632, 169.151, 0.000
1.765, 1.138, -8.787, 7.234, 168.732, 0.000
1.687, 1.138, -8.983, 7.095, 169.448, 0.000
1.726, 1.020, -8.983, 6.362, 169.192, 0.000
1.765, 0.941, -8.787, 5.997, 168.704, 0.000
1.726, 1.059, -8.983, 6.605, 169.197, 0.000
1.765, 1.059, -8.904, 6.655, 168.864, 0.000
1.726, 1.138, -8.904, 7.149, 169.117, 0.000
1.726, 1.098, -8.865, 6.934, 169.064, 0.000
1.804, 1.138, -8.904, 7.137, 168.634, 0.000
1.765, 1.138, -9.022, 7.054, 169.015, 0.000
1.687, 1.177, -8.983, 7.337, 169.453, 0.000
1.844, 1.098, -8.826, 6.945, 168.289, 0.000
1.726, 1.138, -9.022, 7.060, 169.253, 0.000
1.765, 1.098, -8.983, 6.841, 168.963, 0.000
1.765, 1.098, -8.983, 6.841, 168.963, 0.000
1.765, 1.098, -8.904, 6.899, 168.869, 0.000
1.687, 1.138, -8.983, 7.095, 169.448, 0.000
1.726, 1.138, -9.022, 7.060, 169.253, 0.000
1.765, 1.138, -9.022, 7.054, 169.015, 0.000
1.765, 0.981, -8.904, 6.166, 168.853, 0.000
1.726, 1.098, -8.983, 6.847, 169.202, 0.000
1.648, 1.059, -8.904, 6.671, 169.589, 0.000
1.765, 1.138, -8.865, 7.173, 168.828, 0.000
1.726, 1.138, -8.944, 7.119, 169.162, 0.000
1.765, 1.059, -8.983, 6.599, 168.957, 0.000
1.804, 1.059, -8.944, 6.621, 168.671, 0.000
1.687, 1.098, -8.904, 6.910, 169.353, 0.000
1.726, 1.138, -8.944, 7.119, 169.162, 0.000
1.765, 1.138, -8.983, 7.083, 168.969, 0.000
1.765, 1.098, -8.983, 6.841, 168.963, 0.000
1.765, 1.177, -9.022, 7.295, 169.021, 0.000
1.804, 1.059, -8.983, 6.594, 168.718, 0.000
1.765, 1.098, -9.022, 6.813, 169.009, 0.000
1.765, 1.098, -8.904, 6.899, 168.869, 0.000
1.804, 1.177, -8.944, 7.349, 168.688, 0.000
1.726, 1.098, -9.022, 6.819, 169.247, 0.000
1.765, 1.098, -8.904, 6.899, 168.869, 0.000
1.687, 1.138, -8.904, 7.154, 169.358, 0.000
1.726, 1.138, -8.944, 7.119, 169.162, 0.000
1.726, 1.098, -8.904, 6.905, 169.111, 0.000
1.765, 1.138, -8.904, 7.143, 168.875, 0.000
1.765, 1.138, -8.983, 7.083, 168.969, 0.000
1.648, 1.098, -8.865, 6.945, 169.550, 0.000
1.687, 1.098, -8.904, 6.910, 169.353, 0.000
1.726, 0.981, -8.944, 6.145, 169.141, 0.000
1.765, 1.177, -8.904, 7.386, 168.881, 0.000
1.648, 1.138, -9.061, 7.041, 169.774, 0.000
1.765, 1.138, -8.983, 7.083, 168.969, 0.000
1.765, 1.059, -8.865, 6.683, 168.816, 0.000
1.687, 1.098, -8.904, 6.910, 169.353, 0.000
1.804, 1.177, -8.983, 7.319, 168.736, 0.000
0.000, 3.060, -6.315, 25.849, 180.000, 0.000
2.667, 1.726, -16.122, 6.029, 170.658, 0.000
0.628, -6.943, -14.671, -25.306, 177.786, 0.000
1.177, -6.119, -6.080, -44.657, 172.232, 0.000
0.157, -6.629, -2.040, -72.850, 178.704, 0.000
-1.765, -10.748, -4.276, -66.714, -171.323, 0.000
-4.001, -13.494, -6.002, -61.874, -164.841, 0.000
-4.943, 1.608, -1.648, 17.155, -114.977, 0.000
-4.825, -1.804, -14.122, -6.894, -161.278, 0.000
-4.080, 7.688, -2.942, 56.807, -153.638, 0.000
8.002, 4.982, 2.707, 30.529, 54.682, 0.000
9.493, 3.805, 2.079, 21.383, 65.451, 0.000
8.865, 5.335, 1.608, 30.630, 57.850, 0.000
9.218, 7.453, 1.569, 38.556, 50.435, 0.000
5.413, 7.139, 0.235, 52.803, 37.156, 0.000
7.296, 6.237, 1.491, 39.947, 48.687, 0.000
7.767, 5.570, 1.883, 34.876, 52.873, 0.000
8.316, 5.492, 0.902, 33.286, 56.208, 0.000
8.787, 4.590, 0.981, 27.434, 61.893, 0.000
9.022, 3.923, 1.294, 23.286, 65.400, 0.000
